,discrate,year,rcp,variable,pulse,damages
0,1.0,2015.0,rcp45,ce_betas_SSP3,pulse,0.0
1,1.0,2015.0,rcp85,ce_betas_SSP3,pulse,0.0
2,1.0,2016.0,rcp45,ce_betas_SSP3,pulse,0.0
3,1.0,2016.0,rcp85,ce_betas_SSP3,pulse,0.0
4,1.0,2017.0,rcp45,ce_betas_SSP3,pulse,0.0
5,1.0,2017.0,rcp85,ce_betas_SSP3,pulse,0.0
6,1.0,2018.0,rcp45,ce_betas_SSP3,pulse,0.0
7,1.0,2018.0,rcp85,ce_betas_SSP3,pulse,0.0
8,1.0,2019.0,rcp45,ce_betas_SSP3,pulse,0.0
9,1.0,2019.0,rcp85,ce_betas_SSP3,pulse,0.0
10,1.0,2020.0,rcp45,ce_betas_SSP3,pulse,0.0027569750055414567
11,1.0,2020.0,rcp85,ce_betas_SSP3,pulse,-5.144789982762498e-05
12,1.0,2021.0,rcp45,ce_betas_SSP3,pulse,0.008471248019430652
13,1.0,2021.0,rcp85,ce_betas_SSP3,pulse,0.005531163944779223
14,1.0,2022.0,rcp45,ce_betas_SSP3,pulse,0.012392018261896716
15,1.0,2022.0,rcp85,ce_betas_SSP3,pulse,0.006221024565857943
16,1.0,2023.0,rcp45,ce_betas_SSP3,pulse,0.017966032449979047
17,1.0,2023.0,rcp85,ce_betas_SSP3,pulse,0.011340102153487536
18,1.0,2024.0,rcp45,ce_betas_SSP3,pulse,0.024064133254354383
19,1.0,2024.0,rcp85,ce_betas_SSP3,pulse,0.016910534561846647
20,1.0,2025.0,rcp45,ce_betas_SSP3,pulse,0.029619260641691934
21,1.0,2025.0,rcp85,ce_betas_SSP3,pulse,0.024830516178492437
22,1.0,2026.0,rcp45,ce_betas_SSP3,pulse,0.027315658444218908
23,1.0,2026.0,rcp85,ce_betas_SSP3,pulse,0.02034824121927088
24,1.0,2027.0,rcp45,ce_betas_SSP3,pulse,0.027835780934232876
25,1.0,2027.0,rcp85,ce_betas_SSP3,pulse,0.019481312436368907
26,1.0,2028.0,rcp45,ce_betas_SSP3,pulse,0.03225353133260389
27,1.0,2028.0,rcp85,ce_betas_SSP3,pulse,0.026952549458303946
28,1.0,2029.0,rcp45,ce_betas_SSP3,pulse,0.034089098069363354
29,1.0,2029.0,rcp85,ce_betas_SSP3,pulse,0.03183608310045847
30,1.0,2030.0,rcp45,ce_betas_SSP3,pulse,0.03631274911708583
31,1.0,2030.0,rcp85,ce_betas_SSP3,pulse,0.035526847652327644
32,1.0,2031.0,rcp45,ce_betas_SSP3,pulse,0.04295445781857894
33,1.0,2031.0,rcp85,ce_betas_SSP3,pulse,0.044033758432716584
34,1.0,2032.0,rcp45,ce_betas_SSP3,pulse,0.04589230173941108
35,1.0,2032.0,rcp85,ce_betas_SSP3,pulse,0.04483966744605805
36,1.0,2033.0,rcp45,ce_betas_SSP3,pulse,0.045771206224613094
37,1.0,2033.0,rcp85,ce_betas_SSP3,pulse,0.04653459921280602
38,1.0,2034.0,rcp45,ce_betas_SSP3,pulse,0.04552869440741826
39,1.0,2034.0,rcp85,ce_betas_SSP3,pulse,0.0434516081657395
40,1.0,2035.0,rcp45,ce_betas_SSP3,pulse,0.04946774468146144
41,1.0,2035.0,rcp85,ce_betas_SSP3,pulse,0.04963346937322724
42,1.0,2036.0,rcp45,ce_betas_SSP3,pulse,0.05000784146942611
43,1.0,2036.0,rcp85,ce_betas_SSP3,pulse,0.05194180887160521
44,1.0,2037.0,rcp45,ce_betas_SSP3,pulse,0.050384717034367824
45,1.0,2037.0,rcp85,ce_betas_SSP3,pulse,0.05260894670748716
46,1.0,2038.0,rcp45,ce_betas_SSP3,pulse,0.05335246844131019
47,1.0,2038.0,rcp85,ce_betas_SSP3,pulse,0.05323824431969733
48,1.0,2039.0,rcp45,ce_betas_SSP3,pulse,0.05613011260194332
49,1.0,2039.0,rcp85,ce_betas_SSP3,pulse,0.054783374901962195
50,1.0,2040.0,rcp45,ce_betas_SSP3,pulse,0.056377351368292514
51,1.0,2040.0,rcp85,ce_betas_SSP3,pulse,0.05523665040217058
52,1.0,2041.0,rcp45,ce_betas_SSP3,pulse,0.058011217677865316
