"bin","T_y","T_by","T_diff","beta_low","effect_fa_low","effect_na_low","beta_high","effect_fa_high","effect_na_high"
"(-7,-6]","0","0","0","-1.92392","0","0","-158.00078","0","0"
"(-6,-5]","0","0","0","-1.86649","0","0","-153.28434","0","0"
"(-5,-4]","0","0","0","-1.80906","0","0","-148.5679","0","0"
"(-4,-3]","0","0","0","-1.75162","0","0","-143.85146","0","0"
"(-3,-2]","0","0","0","-1.69419","0","0","-139.13502","0","0"
"(-2,-1]","0","0","0","-1.63676","0","0","-134.41858","0","0"
"(-1,0]","0","0","0","-1.57933","0","0","-129.70213","0","0"
"(0,1]","0","0","0","-1.5219","0","0","-124.98569","0","0"
"(1,2]","0","0","0","-1.46447","0","0","-120.26925","0","0"
"(2,3]","0","0","0","-1.40704","0","0","-115.55281","0","0"
"(3,4]","0","0","0","-1.34961","0","0","-110.83637","0","0"
"(4,5]","0","0","0","-1.29218","0","0","-106.11993","0","0"
"(5,6]","0","0","0","-1.23475","0","0","-101.40349","0","0"
"(6,7]","0","0","0","-1.17732","0","0","-96.68705","0","0"
"(7,8]","0","0","0","-1.11989","0","0","-91.9706","0","0"
"(8,9]","0","0","0","-1.06246","0","0","-87.25416","0","0"
"(9,10]","0","0","0","-1.00503","0","0","-82.53772","0","0"
"(10,11]","0","0","0","-0.9476","0","0","-77.82128","0","0"
"(11,12]","0","0","0","-0.89017","0","0","-73.10484","0","0"
"(12,13]","0","0","0","-0.83274","0","0","-68.3884","0","0"
"(13,14]","0","0","0","-0.77531","0","0","-63.67196","0","0"
"(14,15]","0","0","0","-0.71788","0","0","-58.95552","0","0"
"(15,16]","0","0","0","-0.66045","0","0","-54.23907","0","0"
"(16,17]","0","0","0","-0.60302","0","0","-49.52263","0","0"
"(17,18]","0","0","0","-0.54559","0","0","-44.80619","0","0"
"(18,19]","0","0","0","-0.48816","0","0","-40.08975","0","0"
"(19,20]","0","0","0","-0.43073","0","0","-35.37331","0","0"
"(20,21]","0","0","0","-0.3733","-0.3733","0.3733","-30.65687","-30.65687","30.65687"
"(21,22]","0","0","0","-0.31587","0","0.31587","-25.94043","0","25.94043"
"(22,23]","0","0","0","-0.25844","0","0","-21.22399","0","0"
"(23,24]","0","2","-2","-0.20101","0.60302","0.20101","-16.50754","49.52263","16.50754"
"(24,25]","0","1","-1","-0.14358","-0.14358","0.28715","-11.7911","-11.7911","23.58221"
"(25,26]","0","5","-5","-0.08615","0.43073","0.25844","-7.07466","35.37331","21.22399"
"(26,27]","0","2","-2","-0.02872","0.11486","0.05743","-2.35822","9.43288","4.71644"
"(27,28]","0","13","-13","0.0264","-0.34317","-0.07919","2.32399","-30.21184","-6.97196"
"(28,29]","1","14","-13","0.02607","-0.28678","-0.07821","6.18724","-68.05963","-18.56172"
"(29,30]","3","18","-15","-0.07872","1.2595","0.47231","8.50737","-136.11799","-51.04425"
"(30,31]","2","8","-6","-0.28191","3.66483","0","9.37393","-121.86105","0"
"(31,32]","5","8","-3","-0.57495","7.47429","2.29978","8.91329","-115.87283","-35.65318"
"(32,33]","5","9","-4","-0.94927","18.03612","1.89854","7.25188","-137.78565","-14.50375"
"(33,34]","9","4","5","-1.39633","-5.5853","8.37795","4.51607","18.06428","-27.09642"
"(34,35]","13","12","1","-1.90756","-9.53778","3.81511","0.83228","4.16138","-1.66455"
"(35,36]","12","26","-14","-2.4744","2.4744","37.11606","-3.67311","3.67311","55.09665"
"(36,37]","17","16","1","-3.08831","-3.08831","40.14809","-8.87369","-8.87369","115.35794"
"(37,38]","19","30","-11","-3.74073","33.66657","18.70365","-14.64306","131.78753","73.21529"
"(38,39]","18","34","-16","-4.42309","-17.69237","88.46186","-20.85482","-83.4193","417.09648"
"(39,40]","27","28","-1","-5.12685","-30.76109","71.77587","-27.38259","-164.29552","383.35621"
"(40,41]","18","30","-12","-5.84344","-40.90407","204.52033","-34.09995","-238.69962","1193.49811"
"(41,42]","17","33","-16","-6.56448","137.85418","144.41866","-40.88314","858.54591","899.42905"
"(42,43]","23","23","0","-7.28571","116.57135","-50.99997","-47.66896","762.70343","-333.68275"
"(43,44]","22","27","-5","-8.00693","16.01387","-32.02774","-54.45479","108.90958","-217.81916"
"(44,45]","44","15","29","-8.72816","-139.65055","-357.85453","-61.24062","-979.84985","-2510.86525"
"(45,46]","30","5","25","-9.44938","-217.33584","-274.03214","-68.02644","-1564.60816","-1972.76681"
"(46,47]","28","1","27","-10.17061","-284.77705","-274.60645","-74.81227","-2094.74348","-2019.93122"
"(47,48]","24","1","23","-10.89183","-239.62035","-261.40402","-81.59809","-1795.15805","-1958.35423"
"(48,49]","18","0","18","-11.61306","-209.03506","-209.03506","-88.38392","-1590.91054","-1590.91054"
"(49,50]","10","0","10","-12.33428","-123.34284","-123.34284","-95.16974","-951.69745","-951.69745"
"(50,51]","0","0","0","-13.05551","0","0","-101.95557","0","0"
"(51,52]","0","0","0","-13.77673","0","0","-108.7414","0","0"
"(52,53]","0","0","0","-14.49796","0","0","-115.52722","0","0"
"(53,54]","0","0","0","-15.21918","0","0","-122.31305","0","0"
"(54,55]","0","0","0","-15.94041","0","0","-129.09887","0","0"
"(55,56]","0","0","0","-16.66163","0","0","-135.8847","0","0"
"(56,57]","0","0","0","-17.38286","0","0","-142.67052","0","0"
"(57,58]","0","0","0","-18.10408","0","0","-149.45635","0","0"
"(58,59]","0","0","0","-18.82531","0","0","-156.24218","0","0"
"(59,60]","0","0","0","-19.54653","0","0","-163.028","0","0"
"Total <20C","0","0","0","-147.45","0","0","-12109.46","0","0"
"Total >20C","365","365","0","-279.29","-984.31","-959.96","-2114.33","-8142.44","-8451.85"
"Total","365","365","0","-426.75","-984.31","-959.96","-14223.79","-8142.44","-8451.85"
