"bin","T_y","T_by","T_diff","beta_low","effect_fa_low","effect_na_low","beta_high","effect_fa_high","effect_na_high"
"(7,8]","5","9","-4","-1.01823","0","4.07292","-64.64637","0","258.58548"
"(8,9]","10","11","-1","-0.96601","-1.93202","-1.93202","-61.33117","-122.66234","-122.66234"
"(9,10]","6","7","-1","-0.9138","-0.9138","2.74139","-58.01597","-58.01597","174.04792"
"(10,11]","8","7","1","-0.86158","3.44631","-3.44631","-54.70078","218.8031","-218.8031"
"(11,12]","13","3","10","-0.80936","-13.75915","-1.61872","-51.38558","-873.5548","-102.77115"
"(12,13]","7","6","1","-0.75714","0","-0.75714","-48.07038","0","-48.07038"
"(13,14]","8","4","4","-0.70493","-1.40986","-2.11478","-44.75518","-89.51036","-134.26554"
"(14,15]","6","5","1","-0.65271","-5.8744","3.26355","-41.43998","-372.95983","207.19991"
"(15,16]","6","6","0","-0.60049","1.80148","-0.60049","-38.12478","114.37435","-38.12478"
"(16,17]","5","9","-4","-0.54828","3.83794","1.09655","-34.80958","243.66709","69.61917"
"(17,18]","8","8","0","-0.49606","1.48818","1.48818","-31.49439","94.48316","94.48316"
"(18,19]","5","7","-2","-0.44384","-0.44384","2.21922","-28.17919","-28.17919","140.89594"
"(19,20]","10","16","-6","-0.39163","0","-0.39163","-24.86399","0","-24.86399"
"(20,21]","4","9","-5","-0.33941","4.41233","0.67882","-21.54879","280.13427","43.09758"
"(21,22]","6","8","-2","-0.28719","0","-0.28719","-18.23359","0","-18.23359"
"(22,23]","6","11","-5","-0.23498","-0.23498","1.17488","-14.91839","-14.91839","74.59197"
"(23,24]","11","11","0","-0.18276","0.36552","-0.54828","-11.60319","23.20639","-34.80958"
"(24,25]","8","16","-8","-0.13054","1.17488","0","-8.288","74.59197","0"
"(25,26]","6","7","-1","-0.07833","0.39163","-0.07833","-4.9728","24.86399","-4.9728"
"(26,27]","7","7","0","-0.02611","0.36552","-0.07833","-1.6576","23.20639","-4.9728"
"(27,28]","7","5","2","0.02564","0.10255","-0.07691","1.65333","6.61332","-4.95999"
"(28,29]","6","10","-4","0.06561","0.32807","-0.85298","4.85751","24.28755","-63.14763"
"(29,30]","8","14","-6","0.07169","-0.86033","-0.07169","7.75426","-93.05108","-7.75426"
"(30,31]","7","11","-4","0.02128","-0.27663","-0.04256","10.13861","-131.80198","-20.27723"
"(31,32]","9","11","-2","-0.10823","-0.10823","0.97405","11.80563","11.80563","-106.25063"
"(32,33]","10","7","3","-0.33942","-0.33942","1.01827","12.55034","12.55034","-37.65101"
"(33,34]","5","12","-7","-0.69491","-5.55926","15.98289","12.16779","97.3423","-279.85912"
"(34,35]","9","14","-5","-1.19728","10.7755","3.59183","10.45303","-94.07724","-31.35908"
"(35,36]","11","9","2","-1.86913","-18.6913","7.47652","7.2011","72.01097","-28.80439"
"(36,37]","13","19","-6","-2.73306","16.39838","-16.39838","2.20704","-13.24225","13.24225"
"(37,38]","30","8","22","-3.80885","-87.60358","-102.83898","-4.70847","-108.29492","-127.12882"
"(38,39]","16","3","13","-5.0513","-60.61556","-80.82075","-13.13554","-157.6265","-210.16866"
"(39,40]","19","4","15","-6.35259","-101.64146","-107.99405","-22.09635","-353.54156","-375.6379"
"(40,41]","15","0","15","-7.65624","-114.84359","-114.84359","-31.0785","-466.17754","-466.17754"
"(41,42]","3","0","3","-8.95989","-26.87966","-26.87966","-40.06066","-120.18197","-120.18197"
"(42,43]","4","0","4","-10.26354","-41.05414","-41.05414","-49.04281","-196.17125","-196.17125"
"(43,44]","4","0","4","-11.56718","-46.26873","-46.26873","-58.02497","-232.09987","-232.09987"
"(44,45]","0","0","0","-12.87083","0","0","-67.00712","0","0"
"(45,46]","0","0","0","-14.17448","0","0","-75.98928","0","0"
"(46,47]","0","0","0","-15.47813","0","0","-84.97143","0","0"
"(47,48]","0","0","0","-16.78178","0","0","-93.95359","0","0"
"(48,49]","0","0","0","-18.08542","0","0","-102.93575","0","0"
"(49,50]","0","0","0","-19.38907","0","0","-111.9179","0","0"
"(50,51]","0","0","0","-20.69272","0","0","-120.90006","0","0"
"(51,52]","0","0","0","-21.99637","0","0","-129.88221","0","0"
"(52,53]","0","0","0","-23.30002","0","0","-138.86437","0","0"
"(53,54]","0","0","0","-24.60366","0","0","-147.84652","0","0"
"(54,55]","0","0","0","-25.90731","0","0","-156.82868","0","0"
"(55,56]","0","0","0","-27.21096","0","0","-165.81083","0","0"
"(56,57]","0","0","0","-28.51461","0","0","-174.79299","0","0"
"(57,58]","0","0","0","-29.81826","0","0","-183.77514","0","0"
"(58,59]","0","0","0","-31.1219","0","0","-192.7573","0","0"
"(59,60]","0","0","0","-32.42555","0","0","-201.73945","0","0"
"Total <20C","141","169","-28","-134.07","37.6","33.26","-8511.77","2386.94","2111.78"
"Total >20C","224","196","28","-424.07","-470.66","-508.24","-2368.55","-1330.57","-2239.69"
"Total","365","365","0","-558.13","-433.07","-474.98","-10880.33","1056.37","-127.9"
