temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,-18.731977,28.108095,-73.82283,36.358879,-205.35907,78.352715,-358.92755,-51.790562
-19.9,-18.636379,27.993017,-73.501686,36.228928,-204.4231,78.01165,-357.32312,-51.523071
-19.799999,-18.541019,27.878193,-73.181274,36.099236,-203.48926,77.671371,-355.72235,-51.256165
-19.700001,-18.445898,27.763622,-72.861603,35.969803,-202.55757,77.331886,-354.12527,-50.989849
-19.6,-18.351013,27.649305,-72.542656,35.84063,-201.62799,76.993187,-352.53186,-50.724113
-19.5,-18.256367,27.535242,-72.224449,35.711716,-200.70053,76.655273,-350.94211,-50.458961
-19.4,-18.161957,27.421431,-71.906975,35.583061,-199.77521,76.318138,-349.35602,-50.194397
-19.299999,-18.067785,27.307875,-71.59024,35.454666,-198.85201,75.981804,-347.77359,-49.930416
-19.200001,-17.973854,27.194574,-71.274239,35.326534,-197.93095,75.646255,-346.19489,-49.667023
-19.1,-17.880157,27.081526,-70.958969,35.198658,-197.01201,75.311485,-344.61981,-49.404213
-19,-17.786699,26.968729,-70.64444,35.071041,-196.0952,74.977509,-343.0484,-49.141987
-18.9,-17.693478,26.856188,-70.330643,34.943684,-195.18051,74.644318,-341.48068,-48.880344
-18.799999,-17.600496,26.7439,-70.017578,34.816586,-194.26796,74.311913,-339.91663,-48.619289
-18.700001,-17.507751,26.631868,-69.705254,34.689751,-193.35754,73.980301,-338.35626,-48.358822
-18.6,-17.415245,26.520086,-69.393661,34.563171,-192.44925,73.649467,-336.79956,-48.098934
-18.5,-17.322975,26.40856,-69.082802,34.436852,-191.54308,73.319427,-335.24652,-47.83963
-18.4,-17.230942,26.297287,-68.772675,34.310791,-190.63902,72.990173,-333.69714,-47.580914
-18.299999,-17.139147,26.186266,-68.463287,34.18499,-189.73711,72.661705,-332.15143,-47.322781
-18.200001,-17.047592,26.075502,-68.15464,34.059452,-188.83734,72.33403,-330.60944,-47.065235
-18.1,-16.956274,25.964989,-67.846718,33.93417,-187.93968,72.007141,-329.07108,-46.808273
-18,-16.865192,25.854731,-67.539528,33.809147,-187.04414,71.681038,-327.53641,-46.551895
-17.9,-16.774349,25.744724,-67.233078,33.684383,-186.15074,71.355721,-326.00537,-46.296097
-17.799999,-16.683743,25.634972,-66.927368,33.559879,-185.25946,71.031189,-324.47803,-46.04089
-17.700001,-16.593376,25.525476,-66.622391,33.435638,-184.37033,70.707451,-322.95441,-45.786266
-17.6,-16.503244,25.416231,-66.318146,33.311653,-183.48331,70.384499,-321.43439,-45.532227
-17.5,-16.413353,25.30724,-66.014633,33.187923,-182.59842,70.062332,-319.91806,-45.278767
-17.4,-16.323698,25.198502,-65.711853,33.064457,-181.71565,69.740952,-318.40543,-45.025894
-17.299999,-16.23428,25.090017,-65.409805,32.94125,-180.83502,69.420364,-316.89642,-44.773609
-17.200001,-16.145102,24.981789,-65.108505,32.818302,-179.95653,69.100563,-315.39114,-44.521908
-17.1,-16.05616,24.87381,-64.80793,32.695614,-179.08014,68.781548,-313.8895,-44.27079
-17,-15.967456,24.766087,-64.508095,32.573181,-178.20589,68.463318,-312.39154,-44.020252
-16.9,-15.878989,24.658615,-64.208984,32.451008,-177.33377,68.145882,-310.89725,-43.770302
-16.799999,-15.79076,24.551399,-63.910618,32.329098,-176.46378,67.829224,-309.40662,-43.520935
-16.700001,-15.70277,24.444437,-63.612988,32.207443,-175.59592,67.513367,-307.91968,-43.272156
-16.6,-15.615017,24.337727,-63.316082,32.086048,-174.73018,67.198288,-306.4364,-43.02396
-16.5,-15.527501,24.23127,-63.019917,31.964914,-173.86658,66.883995,-304.95679,-42.776344
-16.4,-15.440224,24.125065,-62.724483,31.844036,-173.00508,66.570496,-303.48087,-42.529312
-16.299999,-15.353183,24.019115,-62.429783,31.723417,-172.14574,66.257782,-302.00861,-42.282867
-16.200001,-15.266382,23.91342,-62.135826,31.603062,-171.28851,65.945862,-300.54004,-42.03701
-16.1,-15.179817,23.807978,-61.842594,31.48296,-170.43343,65.63472,-299.0751,-41.791733
-16,-15.09349,23.702787,-61.550098,31.363119,-169.58044,65.324371,-297.61386,-41.547039
-15.9,-15.007401,23.597851,-61.258335,31.243536,-168.7296,65.014809,-296.15628,-41.302929
-15.8,-14.921549,23.493168,-60.967312,31.124212,-167.88089,64.706032,-294.70239,-41.059402
-15.7,-14.835935,23.388737,-60.677017,31.005148,-167.0343,64.398041,-293.25217,-40.81646
-15.6,-14.75056,23.284561,-60.387463,30.886341,-166.18987,64.090851,-291.8056,-40.574104
-15.5,-14.665421,23.180637,-60.098637,30.767794,-165.34752,63.784435,-290.36273,-40.332329
-15.4,-14.58052,23.076967,-59.810543,30.649504,-164.50732,63.478809,-288.92349,-40.091141
-15.3,-14.495857,22.973551,-59.52319,30.531475,-163.66925,63.173977,-287.48798,-39.850536
-15.2,-14.411431,22.870386,-59.236565,30.413702,-162.83331,62.86993,-286.05612,-39.610512
-15.1,-14.327245,22.767477,-58.95068,30.29619,-161.9995,62.566673,-284.62793,-39.371075
-15,-14.243295,22.66482,-58.665524,30.178934,-161.1678,62.264198,-283.2034,-39.132217
-14.9,-14.159582,22.562414,-58.381104,30.061937,-160.33824,61.962517,-281.78253,-38.893948
-14.8,-14.076108,22.460264,-58.097416,29.945202,-159.51082,61.661621,-280.36539,-38.656261
-14.7,-13.992871,22.358366,-57.814465,29.828722,-158.68552,61.361511,-278.95187,-38.419155
-14.6,-13.909873,22.256721,-57.532246,29.712502,-157.86234,61.062195,-277.54205,-38.182636
-14.5,-13.827111,22.155331,-57.250759,29.596539,-157.04129,60.763664,-276.13586,-37.946697
-14.4,-13.744587,22.054192,-56.970009,29.480833,-156.22237,60.465919,-274.7334,-37.711342
